address,label
KAZIMDIRIK MAH. KAZIM DIRIK MAHALLESI 165 SOKAK NO:8 DAIRE:7 CAN APARTMANI BORNOVA/IZMIR BORNOVA,6131
Atatürk Mahallesi 49. Sokak No 2,5222
Anafartalar caddesi eski belediye pasajı 10G,7295
MARMARİS İÇMELER MAH. KAYABAL CAD. NO:35/DBAGWORL D ÇANTA SATIŞ DÜKKANI ,9243
Yenişafak mah 1102 SK no 7 nergis park evleri daire 10 d blok,1081
Onur mahallesi Ateş sokak no2 daire5 Dilek apartmanı BALÇOVA İzmir TR ,4141
MENEMEN DEVLET HASTANESİ Uğur Mumcu Mah. 1249 Sok. No:11 ultrason 9  UĞUR MUMCU MENEMEN İzmir,7768
"VG HOTELS NO: 1, KUMBAHÇE, DR. MÜMTAZ ATAMAN CD., 48400 BODRUM/MUĞLA BODRUM / MUĞLA",9716
ardıç mah. 5438 sokak no 86 Çeşme,3164
Atatürk Mahallesi 919/1 sokak no101 k3 d5 Barış apartmanı,7071
Fevzi çakmak caddesi no80 kat1 daire1 Öylü apartmanı bimin üzerindeki bina,4877
Atatürk Mah. Kurudere Cad. No:3 K:4 No:404 Kamiloğlu İş Hanı Esnaf Ve Sanatkarlar Odası Salihli / 45,6894
Buca Koop. mahallesi 1408 sokak no:1 k:2 d:12 Örnek Apartmanı Bina: 1 Kat: 2 Daire: 12 Buca - İZMİR,3719
1594/9sok no:85kat:1daire:3Eblok,6040
Adalet mah  Anadolu cad no 41-3 kat 6 avukat odası 1  Bayraklı /İZMİR,6026
5419 sk no39 kat1 GAZİ OSMAN PAŞA BORNOVA İzmir,5340
MENDERES Menderes mahallesi 1551 sokak no:20 kat: 1 daire:1 İzmir/Gaziemir Sarnıç MENDERES  GAZİEMİR İzmir MENDERES   Gaziemir İZMIR Türkiye,2907
Laleli Mh. 426 sk No 3 k1 d1 BUCA İZMİR,4852
Dirmil mah.Mimar Sinan cad.no:32 Seba Taş evler no:140 Yalikavak/Bodrum,10027
"Iskele Mah. iskele mah.114 sok., 5/2",9089
Barbaros Mh. Halil Rıfat Paşa Cad Bina No:201/1 Kat:5 Daire No:5 Konak/İzmir,4963
TERSANE MAH 1669 SOK.41/2 SANIYE GÜRSEL APRT,5988
PEKER mah 5077 sk No:17/2,3498
Albayrak Mahallesi Sulu Sokak No 22 Daire 2,7235
Flaningo country club sitesi daisy 3 BOĞAZİÇİ MİLAS Muğla,10163
647/31 sokak no 34 kat 3 daire 3,3671
"Atatürk OSB, Mustafa Kemal Atatürk Blv. No:50-52, 35620 Çiğli/İzmir  ATATÜRK OSB ÇİĞLİ İzmir",7148
Burgaz Mh. Burgaz mahallesi Atmaca caddesi no 2 Polat Kaçar sitesi blok4 (adliye lojmanı)  kat4 no 20 muğla/milas MİLAS MUĞLA,10379
5759/6 SK. NO:1 K:2 ALİ NECATİ BURS İŞ MERKEZİ ,3872
kadınlar denizi şehit er serkan arıkan caddesi zümrüt apt no:15 d:5 kat:3,1476
Çiftlik mah. 67 sok. No : 10 çeşme/izmir,2829
Umurbey Mah. İşçiler Cad. 139/1 konak ilçe tarım müdürlüğü lojmanları ALSANCAK İZMİR,5293
Ergenekon mahallesi Kazım Karabekir Sokak no:8 ,6868
Efeler mahallesi 1445 sokak no:2 kat:2 daire:7 EFELER EFELER Aydın,1368
Yenikent mahallesi kuşadası yolu solu amerikan koleji,589
Zübeyde Hanım Mahallesi 7449/1 Sokak No 3 Kat 7 Daire 29 Begonya Apartmanı Karşıyaka / İzmir,7027
6532 sok. No:30B A2 Blok D:62 Soyak Optimus Sitesi Yalı Mah. ,6691
Didim 1 kapı 3-4 daire 2 ATAKENT KARŞIYAKA İzmir,5822
Müskebi Mah. Düzalan Cad. Acıbadem Ljmnlr. C Blk N:53 D:C-18 K:3 .,9833
 364/6 sokak no:1 a blok kat:5 daire:95avcılar prestij YEŞİLOVA BORNOVA İzmirBORNOVA İZMİR,6155
Göcek mahallesi çarşı a101 şubesi GÖCEK MAH,9182
Sahilevleri mahallesi ilim sokak no:6 D:1  D:1,4932
ÇARŞI MAHALLESİ CEVAT ŞAKİR CADDESİ NO:62/F BİLGİN TURİZM,9802
2823. Sk. Tuncay Pompa No:9 MERSİNLİ KONAK İzmir,5337
İNÖNÜ MAH. 15 SOK. NO:73 AKHİSAR Manisa,8344
"6298. Sk.  No: 30 Bengiler mah.  Ürkmez İzmir
(Sahil kenarındaki ev)",2051
ALİAĞA ADLİYESİ SAVCILIK KALEMİ KÜLTÜR MAHALLESİ HÜKÜMET CADDESİ,8242
Güzelyurt Mahallesi 5791 Sokak No:4a/26 Özdamar Sitesi Yunusemre Manisa,7928
Şehit Polis Fethi Sekin Cd. Control Union Gözetim Ve Belgelendirme No:3,5675
Eski Sarayköy cd saraylar MH no 29 Tomas işhanı halk pazarı Denizli merkezefendi,891
382 sok no 109/2 daire 3 Kalaycı mehmetapt  EFENDİ AKHİSAR Manisa AKHİSAR Manisa TR ,8439
1593/6 sokak no.3 kat :4BAYRAKLI/İZMİR 3,6041
5104 SOK NO 8 KAT 3 DAİRE 6 SELÇUK İzmir TR ,1946
SIRAKAPILAR MAH. 1521 SK. NO: 28 D: 4 20010 MERKEZEFENDİ/DENİZLİ,921
"Bostanlı Mahallesi, Cemal Bülbül Sk. No:22, türksöy Apt  K:4 D:8 Karşıyaka/İzmir Türkiye KARŞIYAKA İZMİR
",5855
incirliova acarlar mah.51.sk.no.2,1192
Turgutreis Akyarlar mah. Atatürk cad. Rüyakent sitesi C35 Bodrum Muğla,9480
9213 sk. no.2 d.2  çağla apt. REİS KARABAĞLAR İzmir,4347
Altıntop Mahallesi Lise Caddesi No 2 DBB 6. kat,773
3008. Sk. 7/15.blok huzur apartmanı kat 2 daire no 11 ŞEMİKLER MERKEZEFENDİ Denizli,1087
Konak mahallesi kavakdibi caddesi tuntaş işhanı Z:06. Hilal evyemekleri Aydın Söke,472
Yaka Mh. Yaka mah.Ilgaz sok.No.19/1 Urla/Izmir URLA İZMİR,3033
Şehit Sami Akbulut Caddesi No 21 C,8495
Muğla Menteşe mng kargo şubesi ,10262
533 SOKAK NO 1 GAZİEMİR BEYAZEVLER GAZİEMİR İzmir TR ,3290
ZİRAAT KATILIM BANKASI BAYRAKLI ŞUB.MANSUROĞLU MH MANAS BULVARI NO:10/D ABLOK Bayraklı İzmir TR ,5679
Mehmet Akif Ersoy Mahallesi 320 Sokak No 39 Kat 3 Daire 6 Merkezefendi Denizli,1014
Mermerli Mh. 1419. Sokak No4 Kat5 Daire22 MENEMEN İZMİR,7741
Karaman mahallesi 1733 sokak no:16 daire:4 merkezefendi/Denizli KARAMAN MERKEZEFENDİ Denizli,746
NERGİZ MAHALLESİ 1775/6 sok. no:10  daire :4     KARŞIYAKA İZMIR Türkiye,5896
Muğla Bodrum Müskebi mahallesi 2736 sk no 14 kat 2 ,9836
6106/35. Sk. EGEMENLİK BORNOVA İzmir,4917
Cumhuriyet mh 358 sokak no 45/1 Demet evler sitesi .,8518
girne mah lefkoşe bulvarı malazgirt apt no61/6 kat2,1563
paşa mahallesi 19 sokak  no:68/A,8402
Orhaniye mahallesi 5 nolu sokak fatma ana apt nu 2 kat 2,10269
Barbaros Mahallesi Atatürk Bulvarı No 105 A-101bozkurt Denizli,1224
Taşyaka mah. 218/23. Sok Myrapark sitesi 23. Blok Da:5 Fethiye,8780
Maltepe mahallesi Kaymakam Kemal Bey caddesi no 41 Menekşe apt. Kat 2 daire 5,8613
"İncilipınar Mah. 3375 Sok. No:9 Kat:5 Daire:14 Pamukkale/DENİZLİ
",530
HÜSEYİNLER MAH. ŞEHİT ALİ ERDEMİR CAD. NO 34 ÇAL DENİZLİ NO.: 34 KAT: 1 DAIRE: 1 ÇAL Denizli TR ,2074
10016 sok no :64 ATATÜRK OSB ÇİĞLİ İzmir,7160
784 sokak no:12 daire:3 inönü mahallesi Bornova/izmir,6814
Inönü Mahallesi 117 sokak no:18 Gül Apt Kat:3 Daire:11 Torbalı/Ayrancılar,2468
Mavişehir Mahallesi Sarıgazi Sk. 3410 Sk.Arzu Apt.No:4 D:8 Mavişehir sitesi Arzu Apt. No:4 D:8 .,169
Orta Mahalle Orta Mahalle Caddesi No:61 Kat:4 Daire:12,1433
"Kazımdirik, Fevzi Çakmak Cd. No:38 Bornova/İzmir Bornova Belediyesi 35100 İzmir",6114
PALANDÖKEN SK.,4104
niron yatak yazıbaşı mah 301 sok no 3,2431
eski havaalanı caddesi no 188/1 çiğli izmir ATATÜRK OSB ÇİĞLİ İzmir,6926
Erzene mahallesi Ankara cad. No:1 Kat:1 Daire:1 ERZENE BORNOVA İzmir,5781
Forum Bornova soulmate coffee BORNOVA / İZMİR,5734
YALI MAH. 6193 SOK. NO: 5/1,3174
"Topçuasım, 3507. Sk.no6/2",7659
MURADIYE MAH. MURADIYE MAH. 4. SOK NO 15C  ÖZEL YASAM KONUTLARI KAT:2 DAIRE 9 YUNUSEMRE,7969
